Id         ,Title                                                                                                                                                                                                                                                           ,Description                                                                                                                                                                                                                                                     ,Date                                  ,Location                                                                                                                                                                                                                                                        ,Price               ,Capacity   ,OrganizerId,ImageUrl                                                                                                                                                                                                                                                        ,IsActive,SeatSelectionMode,StagePosition                                                                                                                                                                                                                                                   ,VenueId    ,Status     ,ProcessingFeePercentage,ProcessingFeeFixedAmount,ProcessingFeeEnabled
-----------,----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,--------------------------------------,----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,--------------------,-----------,-----------,----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,--------,-----------------,----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,-----------,-----------,-----------------------,------------------------,--------------------
          3,Test Event                                                                                                                                                                                                                                                      ,A test event to verify the API works                                                                                                                                                                                                                            ,           2025-08-14 09:13:22.6466667,341 Mohoao Auditorium, Halswell Centre, Christchurch, New Zealand                                                                                                                                                                                               ,               50.00,        100,          2,/events/3.jpg                                                                                                                                                                                                                                                   ,       0,                3,NULL                                                                                                                                                                                                                                                            ,          0,          3,                  .0000,                     .00,                   0
          4,Ladies Night                                                                                                                                                                                                                                                    ,Canta Lankans Women's Club hosts a fun DJ night for ladies.                                                                                                                                                                                                     ,           2025-08-15 18:00:00.0000000,341 Mohoao Auditorium, Halswell Centre, Christchurch, New Zealand                                                                                                                                                                                               ,               20.00,        150,          4,/events/2.jpg                                                                                                                                                                                                                                                   ,       1,                3,NULL                                                                                                                                                                                                                                                            ,          3,          2,                  .0000,                     .00,                   0
          5,TestEvent                                                                                                                                                                                                                                                       ,TestEvent                                                                                                                                                                                                                                                       ,           2025-11-25 19:00:00.0000000,145 Godley Road, Auckland, New Zealand                                                                                                                                                                                                                          ,                 .00,        416,          6,/events/8.jpg                                                                                                                                                                                                                                                   ,       0,                1,NULL                                                                                                                                                                                                                                                            ,          6,          0,                  .0000,                     .00,                   0
          6,Sanketha                                                                                                                                                                                                                                                        ,Ruchi Events with Sanketha                                                                                                                                                                                                                                      ,           2025-10-25 19:00:00.0000000,145 Godley Road, Auckland, New Zealand                                                                                                                                                                                                                          ,                 .00,        416,          6,/events/sanketha.jpg                                                                                                                                                                                                                                            ,       1,                1,NULL                                                                                                                                                                                                                                                            ,          6,          2,                 2.8500,                     .30,                   1
          7,8th Aug - The Lankan Space                                                                                                                                                                                                                                      ,The Lankan Space                                                                                                                                                                                                                                                ,           2025-08-08 19:00:00.0000000,                                                                                                                                                                                                                                                                ,                 .00,        150,          5,NULL                                                                                                                                                                                                                                                            ,       0,                1,NULL                                                                                                                                                                                                                                                            ,          5,          0,                  .0000,                     .00,                   0

(5 rows affected)
